Date,Close,EMA9,EMA21,RSI,RSI_MA
2015-12-31,290.5908508300781,282.9267186645849,280.2203224748342,71.2970609360691,65.49877797600837
2016-01-01,290.6762390136719,284.4766227344023,281.1708603420012,74.89946984037697,67.50896874664849
2016-01-04,278.9808654785156,283.37747128322496,280.97176989986616,64.25119581103475,68.51732188122654
2016-01-05,276.1211242675781,281.9262018800956,280.5308021151127,59.793911697501315,67.77843297289317
2016-01-06,275.0539855957031,280.55175862321715,280.03290970425724,51.47177516829104,64.34268269065464
2016-01-07,275.1820373535156,279.47781436927687,279.59192130873527,49.95900211499819,60.075070926440446
2016-01-08,276.4625244140625,278.874756378234,279.3074306819468,54.06087286839712,55.90735153204448
2016-01-11,274.1576232910156,277.93132976079033,278.83926637368035,50.208498186933404,53.09881200722422
2016-01-12,269.2489624023437,276.19485628910104,277.96742055810427,43.84852334450327,49.9097343366246
2016-01-13,263.44403076171875,273.6446911836246,276.64711239479647,30.54873539244025,45.725126381454444
2016-01-14,263.5720520019531,271.63016334729036,275.4584705409016,23.048930106058393,40.34311197966649
2016-01-15,261.3097839355469,269.5660874649417,274.17222630405115,24.87750598902403,34.50643860379187
2016-01-18,256.3157958984375,266.9160291516408,272.54891444899533,17.22840123553489,27.910419213512164
2016-01-19,264.8952331542969,266.51186995217205,271.85312524038636,31.40289347289061,25.421293239189634
2016-01-20,264.2976989746094,266.0690357566595,271.1662683071339,21.846415864775054,23.680829333656597
2016-01-21,264.0415954589844,265.6635476971245,270.51857077548397,21.58464465666401,23.387972243777718
2016-01-22,254.99261474609372,263.5293611069184,269.10712022735754,22.876393452352602,22.98774973644343
2016-01-25,253.9682159423828,261.6171320740113,267.7308562014507,23.866982367301148,24.315465962796686
2016-01-27,254.2243194580078,260.13856955081064,266.50298922477407,24.948606852052706,23.024608638629104
2016-01-28,248.76080322265625,257.8630162851798,264.8900632245815,21.83797674229487,23.022920814133066
2016-01-29,247.48028564453125,255.7864701570501,263.3073561718497,19.108257878664475,22.527643458533163
2016-02-01,253.1999053955078,255.26915720474167,262.38849701036406,29.177247449166003,23.787814257895842
2016-02-02,257.9804992675781,255.81142561730897,261.98776994283804,38.775539982113614,26.769525780858334
2016-02-03,255.93167114257807,255.83547472236282,261.4372155064508,41.91174199585602,30.162152809619
2016-02-04,259.73046875,256.61447352789025,261.2820567104098,46.16690224947581,35.02793791105519
2016-02-05,262.2488098144531,257.74134078520285,261.3699433562319,50.93218808810859,41.392723952944
2016-02-08,265.49285888671875,259.2916444055061,261.7447538590034,59.43815612061193,47.44490568723319
2016-02-09,266.5599670410156,260.745308932608,262.1825005119136,52.025002375804796,50.094798165971426
2016-02-10,265.7489013671875,261.7460274195239,262.5067187714839,51.75613722931158,52.06367721266254
2016-02-11,263.5293884277344,262.10269962116604,262.59968874023394,49.408283189235156,52.711953400614405
2016-02-12,277.0601501464844,265.09418972622973,263.91427614080214,73.10097405605374,57.14571059420344
2016-02-15,272.23681640625,266.52271506223383,264.6708707103883,67.71512708567792,58.80110478721664
2016-02-16,269.1636047363281,267.0508929970527,265.07930107638276,63.736198365844956,61.14334398522467
2016-02-17,272.7917785644531,268.19907011053283,265.78043539348005,72.86751514003987,65.36561956737033
2016-02-18,274.2003479003906,269.3993256685044,266.54588198501733,75.36459525306275,70.55688198013584
2016-02-19,278.3406066894531,271.1875818726942,267.61812968542057,74.60307220900692,70.85730161072648
2016-02-22,280.9443359375,273.1389326856554,268.82960298106417,73.47284965539954,72.00884612467081
2016-02-23,274.2856750488281,273.36828115828996,269.3256095326791,67.14507909683763,72.69062227086934
2016-02-24,276.5478820800781,274.0042013426476,269.9821797642608,66.1740164066742,71.35192252419621
2016-02-25,275.352783203125,274.2739177147431,270.4704164405212,62.93178895504498,68.86536126459265
2016-02-26,271.4258728027344,273.70430873234136,270.5572761098133,55.77719124849711,65.10018507249069
2016-02-29,269.3343505859375,272.8303171030606,270.44610106218823,52.6486764920966,60.93535043983011
2016-03-01,273.77349853515625,273.01895338947975,270.748591741549,57.1646783401379,58.939270288490164
2016-03-02,278.5967102050781,274.1345047525994,271.4620570564153,62.85502420897726,58.27547184895077
2016-03-03,284.6151123046875,276.23062626301703,272.6577893517128,57.39342502704282,57.16779906335033
2016-03-04,281.0723876953125,277.1989785494761,273.42275283749456,58.868948937468524,57.78615060114462
2016-03-08,282.9931945800781,278.35782175559655,274.2927929959112,64.210597614759,60.0985348256771
2016-03-09,285.6395874023437,279.814174884946,275.32431976013237,63.47362000024319,61.360323157698154
2016-03-10,287.0907897949219,281.26949786694115,276.39399885420414,63.50625248609386,61.49056881312147
2016-03-11,287.9017944335937,282.5959571802717,277.4401620886941,60.7692810075587,62.16574000922465
2016-03-14,290.8896484375,284.2546954317174,278.66284266585825,61.1058402717572,62.61311827608239
2016-03-15,292.7250366210937,285.94876366959267,279.941223934516,73.07696714568229,64.38639218226704
2016-03-16,288.9689025878906,286.55279145325227,280.7619219939137,64.98465498757088,64.68859917973258
2016-03-17,290.8896484375,287.4201628501018,281.68262439787605,68.42107167513106,65.67156301754002
2016-03-18,293.920166015625,288.7201634832064,282.7951281813078,77.24925896542783,68.96755860911387
2016-03-21,301.902099609375,291.3565507084401,284.53212558385934,84.52499420906139,73.65138939657469
2016-03-22,299.554443359375,292.9961292386271,285.89779083617896,78.59848177096035,74.7556923216303
2016-03-23,305.7862854003906,295.5541604709798,287.7058357965618,79.24704328289819,77.60816998069576
2016-03-28,298.61541748046875,296.1664118728776,288.6976159496443,64.69537563440724,76.863030772551
2016-03-29,302.627685546875,297.45866660767706,289.96398591302886,72.40460523811583,75.8941000270886
2016-03-30,302.0300598144531,298.3729452490323,291.06090172224924,70.34660331103628,73.05842184748357
2016-03-31,299.4690856933594,298.5921733378977,291.82528208325925,64.80800713662528,70.30032692061657
2016-04-01,286.3651428222656,296.1467672347713,291.32890578680525,49.37818127043702,64.32655451812433
2016-04-04,297.50567626953125,296.4185490417233,291.89043037614397,56.99193494634412,62.785866380511706
2016-04-05,282.13946533203125,293.5627322997849,291.00397900849737,44.60242674875303,57.22543068263915
2016-04-06,285.5541381835937,291.96101347654667,290.50853893350614,45.66114954719932,52.288339929871746
2016-04-07,282.7797241210937,290.1247556054561,289.805919405105,46.210128772688414,48.56876425708438
2016-04-08,285.6395874023437,289.2277219648336,289.4271619503085,46.82174002685465,48.05747600836791
2016-04-11,297.2922058105469,290.84061873397627,290.1421659376029,51.84839343086379,47.02876770527185
2016-04-12,298.87158203125,292.44681139343106,290.93574921884357,48.21340928946569,47.75096421341438
2016-04-13,299.8532409667969,293.92809730810427,291.7464302868393,50.17903464286511,48.65454123254753
2016-04-18,306.8106994628906,296.50461773906153,293.115909302844,50.60852074060861,49.534219626131566
2016-04-20,304.4631042480469,298.0963150408586,294.1474724796806,53.68477932706822,50.90682748617428
2016-04-21,304.97528076171875,299.4721081850306,295.1318186871386,51.54754279350325,50.846657358702174
2016-04-22,301.4325561523437,299.86419777849324,295.70461300215726,49.620845499624465,51.12814460073393
2016-04-25,306.4265441894531,301.1766670606852,296.6793340191841,54.28271292962946,51.948880258086795
2016-04-26,307.66436767578125,302.4742071837044,297.67797344251113,65.35386578377128,54.897949266719344
2016-04-27,318.4633483886719,305.67203542469787,299.56755298307115,65.18241465348265,57.197476332002225
2016-04-28,318.1645812988281,308.1705445995239,301.2581919208672,83.38619256825736,63.56520628695305
2016-04-29,310.3960876464844,308.615653208916,302.0889097141051,71.30310394442702,67.90165797591355
2016-05-02,305.44482421875,307.9814874108828,302.393992850891,68.736818204753,70.79247903093827
2016-05-03,314.4510498046875,309.2753998896437,303.49008893759975,71.62076375987951,72.04585862615991
2016-05-04,308.5606994628906,309.1324598042931,303.951053530808,59.256670640957104,70.8607098236548
2016-05-05,302.5423278808594,307.81443341960636,303.8229875626309,52.81042532441284,64.7455563748859
2016-05-06,306.5545959472656,307.5624659251382,304.0713155975977,54.903204197834086,61.46557642556731
2016-05-09,313.1278991699219,308.6755525740949,304.89464137689987,54.6482582448526,58.64786443358722
2016-05-10,314.8778686523437,309.9160157897447,305.8022074928493,57.7312819341763,55.86996806844659
2016-05-11,306.38385009765625,309.20958265132697,305.8550840932863,50.934851261510445,54.20560419255726
2016-05-12,309.11553955078125,309.1907740312178,306.1514891348767,55.154599492557935,54.67443902618627
2016-05-13,302.9691772460937,307.946454674193,305.8621880540783,47.715735017116174,53.23694519004268
2016-05-16,301.7313232421875,306.7034283877919,305.4866548893609,46.080068908393926,51.523307322750966
2016-05-17,299.810546875,305.32485208523354,304.97064506987357,36.03826226316222,47.184703388548144
2016-05-18,299.8532409667969,304.2305298615462,304.5054265150484,36.24110411272264,44.24595395879057
2016-05-19,294.3470764160156,302.25383917244005,303.58194014240905,37.51658065771919,40.71835019182283
2016-05-20,291.9140319824219,300.1858777344364,302.52122121877386,39.046215313068664,38.984446251013324
2016-05-23,295.243408203125,299.1973838281741,301.8596018537149,32.87669071308939,36.34377061195242
2016-05-24,294.64581298828125,298.2870696601956,301.2038028659482,36.30248960436814,36.396616080193596
2016-05-25,300.1947021484375,298.668596157844,301.11206643708357,47.667489176885375,38.681893093026154
2016-05-26,301.2191162109375,299.1787001684627,301.12179823470666,44.364265355606385,40.05143003260359
2016-05-27,299.8532409667969,299.31360832812953,301.0064748467148,34.24512160315946,39.09121129062175
2016-05-30,303.8227844238281,300.2154435472693,301.26250299008876,37.53606683158953,40.023086514321776
2016-05-31,299.9813232421875,300.1686194862529,301.14603210391596,41.93549875072074,41.1496883435923
2016-06-01,310.0973815917969,302.1543719073617,301.9597911482687,51.04273553027411,41.82473761427004
2016-06-02,312.6156921386719,304.2466359536237,302.92850942012353,61.100182113542566,45.171920965857275
2016-06-03,305.7435913085937,304.54602702461773,303.184425955439,54.086952737400935,49.14028719270557
2016-06-06,297.7190856933594,303.18063875836606,302.6875768407045,48.10521839768157,51.254117505923986
2016-06-07,298.0604858398437,302.1566081746616,302.26693220426256,48.38457752075473,52.54393325993078
2016-06-08,301.04840087890625,301.93496671551054,302.15615662923017,56.32552627500595,53.600491408877154
2016-06-09,299.8532409667969,301.51862156576783,301.94680065991804,57.673312592099684,52.91511750458858
2016-06-10,299.7251892089844,301.15993509441114,301.74483598256046,54.61741474577006,53.0212099062624
2016-06-13,292.2981872558594,299.3875855267008,300.8860497346785,47.87969961285713,52.976106149297514
2016-06-14,292.5116577148437,298.0123999643294,300.124741369239,42.320836393716974,51.76335792388996
2016-06-15,300.4081115722656,298.49154228591664,300.1505022967869,49.28730843145637,50.35571435518004
2016-06-16,295.7983093261719,297.9528956939677,299.7548483903674,46.62882578240916,48.14681699324194
2016-06-17,304.7618408203125,299.31468471923665,300.2100295203624,50.72085144383468,47.367504332854864
2016-06-20,311.1644287109375,301.6846335175768,301.2058839922328,58.259755106898425,49.443515431663116
2016-06-21,309.20098876953125,303.1879045679677,301.93271169926,49.247281958291836,50.8288045445781
2016-06-22,309.92657470703125,304.5356385957804,302.6594265181483,47.6718004000243,50.505702938291684
2016-06-23,311.4205627441406,305.91262342545247,303.4558934477839,55.41976103557085,52.26388998892402
2016-06-24,303.7801513671875,305.4861290137995,303.48537144045696,55.82920327852878,53.28556035586284
2016-06-27,299.7678527832031,304.34247376768025,303.14741519888844,51.533755113476595,51.94036035717848
2016-06-28,304.8472595214844,304.4434309184411,303.3019465009426,53.28898731815993,52.748701429152085
2016-06-29,304.0789489746094,304.3705345296748,303.37258308945775,53.68578857370406,53.951499063888036
2016-06-30,313.1278991699219,306.1220074577242,304.2594300058636,60.115979737635925,54.890742804301055
2016-07-01,314.4510498046875,307.78781592711687,305.1859408966658,68.41731901093665,57.408365950782624
2016-07-04,318.7194519042969,309.9741431225529,306.41626007917773,70.41222484472938,61.184059897033194
2016-07-05,312.35955810546875,310.4512261191361,306.9565598997496,59.536779764615346,62.43361838632427
2016-07-07,310.1827087402344,310.3975226433558,307.2498461579755,61.94185796691381,64.08483226496622
2016-07-08,303.09716796875,308.93745170843465,306.872329958955,48.57351616706085,61.776339550851205
2016-07-11,307.1948547363281,308.5889323140134,306.9016503932616,46.45851472980162,57.3845786946242
2016-07-12,310.1400146484375,308.8991487808982,307.19604714373213,50.82333662989079,53.466801051656475
2016-07-13,310.48150634765625,309.21562029424985,307.49472525317975,50.48986277161469,51.65741765305635
2016-07-14,313.2558898925781,310.0236742139155,308.01846749312506,51.58431094855284,49.58590824938416
2016-07-15,323.45733642578125,312.7104066562887,309.42200103245744,66.26671497033664,53.12454801003931
2016-07-18,309.58514404296875,312.0853541336247,309.43683221523116,56.978171319243636,55.22847932792772
2016-07-19,310.99371337890625,311.867025982681,309.57836686647437,54.60946972800496,55.98570594755056
2016-07-20,310.225341796875,311.5386891455198,309.63718276923805,54.60941973560805,56.80961734034922
2016-07-21,314.02423095703125,312.0357975078221,310.0360053317647,50.72965011276026,56.63868517319071
2016-07-22,313.5973815917969,312.3481143246171,310.35976680994946,49.294788956021435,53.24429997032767
2016-07-25,317.5243225097656,313.3833559616468,311.0110900553873,49.00710809393758,51.650087325266455
2016-07-26,315.7315368652344,313.8529921423643,311.44022158355517,53.03141956791441,51.33447729324835
2016-07-27,318.0364990234375,314.68969351857896,312.03988316899904,57.044355794534404,51.821464505033624
2016-07-28,317.48162841796875,315.24808049845694,312.5345872825417,64.61401755108318,54.598337992698205
2016-07-29,309.07293701171875,314.0130518011093,312.21989180337596,51.75437746268801,55.09025569403152
2016-08-01,310.73760986328125,313.35796341354376,312.085138899731,50.571914895605524,55.40321705436511
2016-08-02,305.44482421875,311.77533557458503,311.4814739287327,45.59702957829744,53.916339056441714
2016-08-03,306.3411865234375,310.6885057643555,311.01417507370587,43.75008619866904,51.25748513726863
2016-08-04,312.6583557128906,311.08247575406256,311.1636460409045,39.50212205699204,46.23510603845041
2016-08-05,310.73760986328125,311.0135025759063,311.1249154793024,51.45945795536757,46.17612213698632
2016-08-08,300.1093444824219,308.8326709572094,310.1234999341314,38.8256252510372,43.82686420807266
2016-08-09,298.3165283203125,306.72944242983004,309.0501388783297,38.02576087116619,42.312610466646404
2016-08-10,295.7555847167969,304.53467088722346,307.841543045463,31.162017593491782,39.79499674561096
2016-08-11,296.83544921875,302.9948265535288,306.84098906121636,32.9453679202574,38.48364591826403
2016-08-12,298.078125,302.0114862428231,306.0443650556512,29.071031574770927,34.0059606421447
2016-08-16,293.4930114746094,300.3077912891804,304.90333291192013,27.422788882540956,31.725393368445452
2016-08-17,296.2355041503906,299.49333386142246,304.1153484790538,28.06187847747057,29.73261688970633
2016-08-18,302.663330078125,300.12733310476295,303.9833468062421,36.664700286278624,30.833153428263692
2016-08-19,301.1634826660156,300.33456301701347,303.72699552076693,41.87132852218804,32.61834554864983
2016-08-22,300.1350402832031,300.2946584702514,303.40045413553383,38.95918752586015,34.59597673886767
2016-08-23,303.1775817871094,300.871243133623,303.3801930129498,47.52295731416595,38.61601042519267
2016-08-24,302.19195556640625,301.1353856201797,303.27217142690034,45.47564283793749,42.09876329728605
2016-08-25,296.53546142578125,300.21540078130005,302.6597432449804,32.16245179474471,41.19831359897927
2016-08-26,294.7785339355469,299.12802741214944,301.94326967139557,32.27945855717809,39.279939605977276
2016-08-29,293.62158203125,298.0267383359696,301.1867526132005,40.87735574583563,39.66357324997237
2016-08-30,284.4084167480469,295.303074018385,299.661449352732,33.81984232422303,36.922950251983785
2016-08-31,284.2369689941406,293.0898530135361,298.25922386558733,35.81081385889384,34.989984456175065
2016-09-01,266.4105834960937,287.7539991100477,295.3638929229061,23.467891998228623,33.25107249687184
2016-09-02,273.3097229003906,284.86514386811626,293.3589683754047,30.34016670421269,32.86321412627876
2016-09-06,275.5379943847656,282.99971397144617,291.7388798308011,35.19431719467356,31.726606416046348
2016-09-07,274.3810119628906,281.2759735697351,290.1608918428093,31.494941476584472,31.261626246518638
2016-09-08,278.0234069824219,280.62546025227243,289.0574841282286,28.10353646160752,29.72017076706137
2016-09-09,276.0522766113281,279.7108235240836,287.8751925357831,27.87009136570923,30.600610640557495
2016-09-12,272.58123779296875,278.28490637786064,286.4848330137091,26.719751480150478,29.876527595745053
2016-09-14,274.1239013671875,277.452705375726,285.36111195493436,24.814167944876615,27.800497745785663
2016-09-15,276.5665283203125,277.2754699646433,284.5616043517869,28.333340214144656,27.1681774932977
2016-09-16,277.3377685546875,277.2879296826522,283.90489200659607,32.30639329101595,28.008748859179388
2016-09-19,277.8091735839844,277.39217846291865,283.35073578635865,33.98054336602998,29.23083925924353
2016-09-20,273.5668334960937,276.62710946955366,282.4612901236073,32.11002181140269,30.308893325493976
2016-09-21,275.8380126953125,276.4692901147055,281.8591739937623,41.27396641392913,33.60085301930448
2016-09-22,280.2517395019531,277.225779992155,281.713043585416,46.265051281611285,37.187195232797805
2016-09-23,280.2088928222656,277.82240255817715,281.5763026069478,69.39763646769211,44.60544386813304
2016-09-26,274.5524597167969,277.16841398990107,280.9377714351159,51.81028826268873,48.17139284746479
2016-09-27,269.7958984375,275.69391087942086,279.9248738898781,42.20936828463424,50.1912621421111
2016-09-28,275.7523193359375,275.7055925707242,279.54555074861076,51.646147973444755,52.26569845401423
2016-09-29,270.56719970703125,274.6779139979856,278.72933701755807,41.36907810838596,51.28650381936916
2016-09-30,269.1101989746094,273.5643709933104,277.8548699227445,41.867409145705814,45.7804583549719
2016-10-03,273.1383056640625,273.47915792746085,277.4260913537734,50.64419273693334,45.54723924982083
2016-10-04,277.6806640625,274.3194591544687,277.449234327294,53.84619953983417,47.8746055008608
2016-10-05,275.70947265625,274.597461854825,277.2910741753809,49.06365317959161,47.35810654209018
2016-10-06,276.2236633300781,274.92270214987565,277.1940368258079,48.77594745295007,48.839480411003
2016-10-07,273.78106689453125,274.6943750988068,276.88376683205547,45.75810806728512,49.617620195318864
2016-10-10,270.7386779785156,273.90323567474854,276.32512239082456,46.94452448950127,48.87768654583245
2016-10-13,262.896728515625,271.7019342429238,275.10435931126096,37.5206733174421,45.61258130135404
2016-10-14,261.7396850585937,269.7094844060578,273.88938892465484,30.952406371774757,41.990331939790664
2016-10-17,258.2258605957031,267.4127596439869,272.46543180384106,28.888933175153213,38.01292908423129
2016-10-18,262.8110656738281,266.4924208499551,271.5877621556581,38.487465364429035,36.55880054366008
2016-10-19,263.06805419921875,265.8075475198079,270.8132432505272,42.7648851875384,35.722872683267504
2016-10-20,264.9107360839844,265.6281852326432,270.27665168993235,37.20927553179922,35.66059312613892
2016-10-21,265.4678039550781,265.5961089771302,269.83948371403653,43.246297522304594,38.11937135624489
2016-10-24,262.8110656738281,265.0391003164698,269.20053661947213,41.91430518885294,40.724445758984835
2016-10-25,267.22479248046875,265.4762387492696,269.02092351592637,42.48370475071876,41.52369363624278
2016-10-26,272.28131103515625,266.837253206447,269.31732238131093,43.225762975601015,41.6158691938553
2016-10-27,276.9093322753906,268.8516690202357,270.00750509895454,51.411302625467265,44.45627461258891
2016-10-28,273.2668762207031,269.7347104603292,270.30381156456804,46.760552078318085,45.159125523791616
2016-11-01,272.0670471191406,270.2011777920915,270.46410570589285,48.06955579676322,46.39017564537367
2016-11-02,265.3392639160156,269.22879501687635,269.9982109977222,44.384949348769894,46.7704245649839
2016-11-03,264.7821960449219,268.3394752224855,269.5240278201949,52.31090786815074,48.587453543493844
2016-11-04,262.8537902832031,267.242338234629,268.91764258955925,51.34015395967101,48.573223810334596
2016-11-07,261.9111328125,266.17609715020325,268.28068715528116,54.72529588125777,50.16617257092253
2016-11-08,261.3111572265625,265.2031091654751,267.6470935253976,47.85788067520626,50.12383754661114
2016-11-09,257.96875,263.7562373323801,266.76724411399783,43.3071805996597,49.90828379678909
2016-11-10,264.5251159667969,263.9100130592635,266.5634142824341,49.54960413925059,49.35602305100907
2016-11-11,258.3115539550781,262.79032123842643,265.8132451617654,42.61717328309357,47.61142691569357
2016-11-15,259.3828430175781,262.10882559425676,265.22866314865746,46.34362432185063,45.93509260381215
2016-11-16,265.3821105957031,262.7634825945461,265.2426129165707,48.098979863625,45.9833124414959
2016-11-17,254.6691436767578,261.1446148109884,264.2813884402241,33.729214142995815,44.06771915016312
2016-11-18,260.3255920410156,260.9808102569939,263.9217705857506,34.9650088453168,41.15080009137637
2016-11-21,256.6831359863281,260.12127540286076,263.263712894894,34.9650088453168,39.62036720382101
2016-11-22,260.4970092773437,260.19642217775737,263.0121943842076,39.985170337716845,38.34867640699425
2016-11-23,257.5830993652344,259.6737576152528,262.51864029157366,42.81179734763313,37.291239903795876
2016-11-24,259.1685791015625,259.57272191251474,262.2140892742999,44.89476862752934,39.524350800702585
2016-11-25,257.96875,259.2519275300118,261.82814934027266,45.49769924845866,41.63088888133096
2016-11-28,273.2240295410156,262.0463479322126,262.8641384494311,58.249987982245784,46.28788470871675
