Date,Close
,BHARTIARTL.NS
2016-03-11,287.90179443359375
2016-03-14,290.8896484375
2016-03-15,292.72503662109375
2016-03-16,288.9689025878906
2016-03-17,290.8896484375
2016-03-18,293.920166015625
2016-03-21,301.902099609375
2016-03-22,299.554443359375
2016-03-23,305.7862854003906
2016-03-28,298.61541748046875
2016-03-29,302.627685546875
2016-03-30,302.0300598144531
2016-03-31,299.4690856933594
2016-04-01,286.3651428222656
2016-04-04,297.50567626953125
2016-04-05,282.13946533203125
2016-04-06,285.55413818359375
2016-04-07,282.77972412109375
2016-04-08,285.63958740234375
2016-04-11,297.2922058105469
2016-04-12,298.87158203125
2016-04-13,299.8532409667969
2016-04-18,306.8106994628906
2016-04-20,304.4631042480469
2016-04-21,304.97528076171875
2016-04-22,301.43255615234375
2016-04-25,306.4265441894531
2016-04-26,307.66436767578125
2016-04-27,318.4633483886719
2016-04-28,318.1645812988281
2016-04-29,310.3960876464844
2016-05-02,305.44482421875
2016-05-03,314.4510498046875
2016-05-04,308.5606994628906
2016-05-05,302.5423278808594
2016-05-06,306.5545959472656
2016-05-09,313.1278991699219
2016-05-10,314.87786865234375
2016-05-11,306.38385009765625
2016-05-12,309.11553955078125
2016-05-13,302.96917724609375
2016-05-16,301.7313232421875
2016-05-17,299.810546875
2016-05-18,299.8532409667969
2016-05-19,294.3470764160156
2016-05-20,291.9140319824219
2016-05-23,295.243408203125
2016-05-24,294.64581298828125
2016-05-25,300.1947021484375
2016-05-26,301.2191162109375
2016-05-27,299.8532409667969
2016-05-30,303.8227844238281
2016-05-31,299.9813232421875
2016-06-01,310.0973815917969
2016-06-02,312.6156921386719
2016-06-03,305.74359130859375
2016-06-06,297.7190856933594
2016-06-07,298.06048583984375
2016-06-08,301.04840087890625
2016-06-09,299.8532409667969
2016-06-10,299.7251892089844
2016-06-13,292.2981872558594
2016-06-14,292.51165771484375
2016-06-15,300.4081115722656
2016-06-16,295.7983093261719
2016-06-17,304.7618408203125
2016-06-20,311.1644287109375
2016-06-21,309.20098876953125
2016-06-22,309.92657470703125
2016-06-23,311.4205627441406
2016-06-24,303.7801513671875
2016-06-27,299.7678527832031
2016-06-28,304.8472595214844
2016-06-29,304.0789489746094
2016-06-30,313.1278991699219
2016-07-01,314.4510498046875
2016-07-04,318.7194519042969
2016-07-05,312.35955810546875
2016-07-07,310.1827087402344
2016-07-08,303.09716796875
2016-07-11,307.1948547363281
2016-07-12,310.1400146484375
2016-07-13,310.48150634765625
2016-07-14,313.2558898925781
2016-07-15,323.45733642578125
2016-07-18,309.58514404296875
2016-07-19,310.99371337890625
2016-07-20,310.225341796875
2016-07-21,314.02423095703125
2016-07-22,313.5973815917969
2016-07-25,317.5243225097656
2016-07-26,315.7315368652344
2016-07-27,318.0364990234375
2016-07-28,317.48162841796875
2016-07-29,309.07293701171875
2016-08-01,310.73760986328125
2016-08-02,305.44482421875
2016-08-03,306.3411865234375
2016-08-04,312.6583557128906
2016-08-05,310.73760986328125
2016-08-08,300.1093444824219
2016-08-09,298.3165283203125
2016-08-10,295.7555847167969
2016-08-11,296.83544921875
2016-08-12,298.078125
2016-08-16,293.4930114746094
2016-08-17,296.2355041503906
2016-08-18,302.663330078125
2016-08-19,301.1634826660156
2016-08-22,300.1350402832031
2016-08-23,303.1775817871094
2016-08-24,302.19195556640625
2016-08-25,296.53546142578125
2016-08-26,294.7785339355469
2016-08-29,293.62158203125
2016-08-30,284.4084167480469
2016-08-31,284.2369689941406
2016-09-01,266.41058349609375
2016-09-02,273.3097229003906
2016-09-06,275.5379943847656
2016-09-07,274.3810119628906
2016-09-08,278.0234069824219
2016-09-09,276.0522766113281
2016-09-12,272.58123779296875
2016-09-14,274.1239013671875
2016-09-15,276.5665283203125
2016-09-16,277.3377685546875
2016-09-19,277.8091735839844
2016-09-20,273.56683349609375
2016-09-21,275.8380126953125
2016-09-22,280.2517395019531
2016-09-23,280.2088928222656
2016-09-26,274.5524597167969
2016-09-27,269.7958984375
2016-09-28,275.7523193359375
2016-09-29,270.56719970703125
2016-09-30,269.1101989746094
2016-10-03,273.1383056640625
2016-10-04,277.6806640625
2016-10-05,275.70947265625
2016-10-06,276.2236633300781
2016-10-07,273.78106689453125
2016-10-10,270.7386779785156
2016-10-13,262.896728515625
2016-10-14,261.73968505859375
2016-10-17,258.2258605957031
2016-10-18,262.8110656738281
2016-10-19,263.06805419921875
2016-10-20,264.9107360839844
2016-10-21,265.4678039550781
2016-10-24,262.8110656738281
2016-10-25,267.22479248046875
2016-10-26,272.28131103515625
2016-10-27,276.9093322753906
2016-10-28,273.2668762207031
2016-11-01,272.0670471191406
2016-11-02,265.3392639160156
2016-11-03,264.7821960449219
2016-11-04,262.8537902832031
2016-11-07,261.9111328125
2016-11-08,261.3111572265625
2016-11-09,257.96875
2016-11-10,264.5251159667969
2016-11-11,258.3115539550781
2016-11-15,259.3828430175781
2016-11-16,265.3821105957031
2016-11-17,254.6691436767578
2016-11-18,260.3255920410156
2016-11-21,256.6831359863281
2016-11-22,260.49700927734375
2016-11-23,257.5830993652344
2016-11-24,259.1685791015625
2016-11-25,257.96875
2016-11-28,273.2240295410156
2016-11-29,278.4090576171875
2016-11-30,278.19488525390625
2016-12-01,272.7098083496094
2016-12-02,273.0526123046875
2016-12-05,280.0374755859375
2016-12-06,281.8372497558594
2016-12-07,281.2372741699219
2016-12-08,284.9226379394531
2016-12-09,284.5369873046875
2016-12-12,282.09442138671875
2016-12-13,282.8228454589844
2016-12-14,276.4808044433594
2016-12-15,272.92401123046875
2016-12-16,265.8963317871094
2016-12-19,261.825439453125
2016-12-20,259.2970886230469
2016-12-21,258.5686340332031
2016-12-22,250.4696044921875
2016-12-23,253.29786682128906
2016-12-26,253.769287109375
2016-12-27,256.7688903808594
2016-12-28,256.6831359863281
2016-12-29,259.6828308105469
2016-12-30,261.9539794921875
2017-01-02,266.53912353515625
2017-01-03,260.9255065917969
2017-01-04,269.02459716796875
2017-01-05,275.1952209472656
2017-01-06,274.0382080078125
2017-01-09,272.49554443359375
2017-01-10,274.338134765625
2017-01-11,276.60931396484375
2017-01-12,275.795166015625
2017-01-13,274.42388916015625
2017-01-16,273.0526123046875
2017-01-17,272.9669494628906
2017-01-18,269.02459716796875
2017-01-19,271.76702880859375
2017-01-20,274.72381591796875
2017-01-23,273.9525451660156
2017-01-24,271.2528076171875
2017-01-25,266.839111328125
2017-01-27,277.46636962890625
2017-01-30,296.2355041503906
2017-01-31,298.4209899902344
2017-02-01,295.7641906738281
2017-02-02,302.7918701171875
2017-02-03,303.2204284667969
2017-02-06,304.4631042480469
2017-02-07,302.663330078125
2017-02-08,301.8491516113281
2017-02-09,304.4631042480469
2017-02-10,306.4342956542969
2017-02-13,306.86279296875
2017-02-14,316.20452880859375
2017-02-15,313.0763244628906
2017-02-16,313.4191589355469
2017-02-17,316.6758728027344
2017-02-20,321.6895751953125
2017-02-21,310.9765930175781
2017-02-22,309.3910217285156
2017-02-23,313.89056396484375
2017-02-27,304.8487243652344
2017-02-28,312.94775390625
2017-03-01,310.890869140625
2017-03-02,305.83441162109375
2017-03-03,305.2344665527344
2017-03-06,309.819580078125
2017-03-07,309.4767761230469
2017-03-08,309.13397216796875
2017-03-09,308.7054443359375
2017-03-10,312.7335510253906
2017-03-14,309.4767761230469
2017-03-15,311.27655029296875
2017-03-16,309.0910949707031
2017-03-17,297.2639465332031
2017-03-20,299.449462890625
2017-03-21,299.8778991699219
2017-03-22,289.8505859375
2017-03-23,290.10772705078125
2017-03-24,291.8218078613281
2017-03-27,290.2790832519531
2017-03-28,292.0360107421875
2017-03-29,295.54986572265625
2017-03-30,300.9920654296875
2017-03-31,300.0065002441406
2017-04-03,292.9359436035156
2017-04-05,295.2499084472656
2017-04-06,292.9359436035156
2017-04-07,295.4213562011719
2017-04-10,296.2783508300781
2017-04-11,300.1350402832031
2017-04-12,300.6492919921875
2017-04-13,291.6075439453125
2017-04-17,292.5073547363281
2017-04-18,290.3647766113281
2017-04-19,291.3504333496094
2017-04-20,293.7500915527344
2017-04-21,293.79296875
2017-04-24,295.3785095214844
2017-04-25,303.34893798828125
2017-04-26,306.4342956542969
2017-04-27,306.7342224121094
2017-04-28,304.6773681640625
2017-05-02,297.9067687988281
2017-05-03,296.83544921875
2017-05-04,296.53546142578125
2017-05-05,295.46417236328125
2017-05-08,301.0777893066406
2017-05-09,295.8927001953125
2017-05-10,319.4612731933594
2017-05-11,313.67626953125
2017-05-12,312.9049987792969
2017-05-15,312.09075927734375
2017-05-16,320.8325500488281
2017-05-17,322.2037658691406
2017-05-18,317.7472229003906
2017-05-19,319.4612731933594
2017-05-22,319.2898254394531
2017-05-23,318.73284912109375
2017-05-24,315.6903381347656
2017-05-25,317.7043762207031
2017-05-26,320.18975830078125
2017-05-29,319.7612609863281
2017-05-30,317.7043762207031
2017-05-31,318.4328308105469
2017-06-01,314.4476318359375
2017-06-02,319.8898010253906
2017-06-05,319.16131591796875
2017-06-06,316.2473449707031
2017-06-07,319.504150390625
2017-06-08,315.13323974609375
2017-06-09,315.2189025878906
2017-06-12,312.9906311035156
2017-06-13,311.27655029296875
2017-06-14,313.24774169921875
2017-06-15,313.0763244628906
2017-06-16,312.690673828125
2017-06-19,314.9618225097656
2017-06-20,314.19049072265625
2017-06-21,314.7904357910156
2017-06-22,313.8476867675781
2017-06-23,313.8476867675781
2017-06-27,318.3471374511719
2017-06-28,323.27508544921875
2017-06-29,327.77459716796875
2017-06-30,325.4176940917969
2017-07-03,327.4317626953125
2017-07-04,325.07489013671875
2017-07-05,322.5037536621094
2017-07-06,326.7889709472656
2017-07-07,330.7313232421875
2017-07-10,347.70074462890625
2017-07-11,338.9161376953125
2017-07-12,340.33026123046875
2017-07-13,346.3875427246094
2017-07-14,349.69549560546875
2017-07-17,350.94134521484375
2017-07-18,350.81243896484375
2017-07-19,361.9391174316406
2017-07-20,360.69329833984375
2017-07-21,353.3900451660156
2017-07-24,360.9081115722656
2017-07-25,367.5669250488281
2017-07-26,366.23516845703125
2017-07-27,357.4712829589844
2017-07-28,355.1084899902344
2017-07-31,359.9629821777344
2017-08-01,358.3305358886719
2017-08-02,357.2994079589844
2017-08-03,364.47369384765625
2017-08-04,361.63836669921875
2017-08-07,358.6741638183594
2017-08-08,358.9748229980469
2017-08-09,357.4712829589844
2017-08-10,357.6430969238281
2017-08-11,356.1824951171875
2017-08-14,351.0272521972656
2017-08-16,350.3398742675781
2017-08-17,357.7290344238281
2017-08-18,361.7243347167969
2017-08-21,360.134765625
2017-08-22,362.66943359375
2017-08-23,371.089599609375
2017-08-24,371.9917907714844
2017-08-28,373.23760986328125
2017-08-29,367.8247375488281
2017-08-30,368.59796142578125
2017-08-31,367.4809875488281
2017-09-01,363.0560607910156
2017-09-04,357.7720031738281
2017-09-05,349.26593017578125
2017-09-06,345.8291320800781
2017-09-07,341.3612365722656
2017-09-08,346.68829345703125
2017-09-11,346.2156677246094
2017-09-12,348.1488952636719
2017-09-13,345.0987854003906
2017-09-14,342.7359619140625
2017-09-15,340.2442626953125
2017-09-18,340.8027648925781
2017-09-19,339.21319580078125
2017-09-20,340.97454833984375
2017-09-21,343.7669677734375
2017-09-22,339.685791015625
2017-09-25,334.8742370605469
2017-09-26,332.8121337890625
2017-09-27,331.6092834472656
2017-09-28,328.2583923339844
2017-09-29,334.616455078125
2017-10-03,330.4923095703125
2017-10-04,324.04833984375
2017-10-05,324.5208435058594
2017-10-06,328.4731750488281
2017-10-09,325.5948791503906
2017-10-10,330.4493408203125
2017-10-11,346.7312316894531
2017-10-12,343.89581298828125
2017-10-13,370.23040771484375
2017-10-16,389.4765319824219
2017-10-17,400.3454895019531
2017-10-18,396.90869140625
2017-10-19,407.0472717285156
2017-10-23,427.3244323730469
2017-10-24,431.3627014160156
2017-10-25,443.1337890625
2017-10-26,439.3103332519531
2017-10-27,416.9710388183594
2017-10-30,423.5010070800781
2017-10-31,427.19549560546875
2017-11-01,463.1961669921875
2017-11-02,466.7189025878906
2017-11-03,465.04345703125
2017-11-06,457.56842041015625
2017-11-07,441.9308776855469
2017-11-08,425.5631103515625
2017-11-09,433.2529296875
2017-11-10,432.56561279296875
2017-11-13,427.8829345703125
2017-11-14,428.01177978515625
2017-11-15,418.2169189453125
2017-11-16,420.9233703613281
2017-11-17,424.0165100097656
2017-11-20,423.28619384765625
2017-11-21,432.39373779296875
2017-11-22,428.8280334472656
2017-11-23,426.4652099609375
2017-11-24,426.8518981933594
2017-11-27,427.8829345703125
2017-11-28,422.7276916503906
2017-11-29,425.94970703125
2017-11-30,426.5511779785156
2017-12-01,415.98297119140625
2017-12-04,416.1118469238281
2017-12-05,421.5677490234375
2017-12-06,415.38153076171875
2017-12-07,442.2315979003906
2017-12-08,451.2102966308594
2017-12-11,457.6972351074219
2017-12-12,450.0933532714844
2017-12-13,444.5085144042969
2017-12-14,447.0431213378906
2017-12-15,445.0240478515625
2017-12-18,452.1553649902344
2017-12-19,461.04815673828125
2017-12-20,454.4322814941406
2017-12-21,450.3081359863281
2017-12-22,454.13153076171875
2017-12-26,466.5041198730469
2017-12-27,459.37274169921875
2017-12-28,456.537353515625
2017-12-29,455.07672119140625
2018-01-01,453.57305908203125
2018-01-02,443.8210754394531
2018-01-03,445.2388000488281
2018-01-04,449.3630065917969
2018-01-05,463.96942138671875
2018-01-08,443.6493225097656
2018-01-09,438.0215148925781
2018-01-10,435.1002197265625
2018-01-11,442.2745666503906
2018-01-12,437.80670166015625
2018-01-15,433.4677429199219
2018-01-16,427.238525390625
2018-01-17,429.5154113769531
2018-01-18,425.3053283691406
2018-01-19,427.7969970703125
2018-01-22,421.6107482910156
2018-01-23,422.8136291503906
2018-01-24,394.8036193847656
2018-01-25,388.96099853515625
2018-01-29,378.5647277832031
2018-01-30,381.02069091796875
2018-01-31,380.37213134765625
2018-02-01,379.1181640625
2018-02-02,365.2384338378906
2018-02-05,380.67474365234375
2018-02-06,379.7667236328125
2018-02-07,372.0702209472656
2018-02-08,371.6811218261719
2018-02-09,365.3681945800781
2018-02-12,367.0112609863281
2018-02-14,376.00494384765625
2018-02-15,370.9459533691406
2018-02-16,362.9468078613281
2018-02-19,358.32025146484375
2018-02-20,361.5632019042969
2018-02-21,362.903564453125
2018-02-22,359.83367919921875
2018-02-23,368.0057678222656
2018-02-26,365.9303283691406
2018-02-27,372.2864074707031
2018-02-28,370.6000671386719
2018-03-01,369.9082946777344
2018-03-05,364.460205078125
2018-03-06,357.9311218261719
2018-03-07,348.67803955078125
2018-03-08,347.034912109375
2018-03-09,347.7699890136719
2018-03-12,364.5466613769531
2018-03-13,368.6543273925781
2018-03-14,365.4546203613281
2018-03-15,363.5954284667969
2018-03-16,360.395751953125
2018-03-19,345.6080017089844
2018-03-20,346.25665283203125
2018-03-21,361.64971923828125
2018-03-22,359.4012756347656
2018-03-23,356.8934020996094
2018-03-26,364.50347900390625
2018-03-27,357.3257751464844
2018-03-28,344.7864990234375
2018-04-02,341.6733093261719
2018-04-03,347.813232421875
2018-04-04,341.6300964355469
2018-04-05,340.63555908203125
2018-04-06,332.8958435058594
2018-04-09,328.8746337890625
2018-04-10,333.4147033691406
2018-04-11,333.198486328125
2018-04-12,328.78814697265625
2018-04-13,326.7991943359375
2018-04-16,325.71820068359375
2018-04-17,330.38800048828125
2018-04-18,332.29046630859375
2018-04-19,341.8894958496094
2018-04-20,347.6402587890625
2018-04-23,348.3753662109375
2018-04-24,351.31561279296875
2018-04-25,363.0765380859375
2018-04-26,353.8666687011719
2018-04-27,353.4775085449219
2018-04-30,354.16937255859375
2018-05-02,353.21807861328125
2018-05-03,349.71575927734375
2018-05-04,343.1001892089844
2018-05-07,344.39739990234375
2018-05-08,346.9052429199219
2018-05-09,348.0294494628906
2018-05-10,356.3745422363281
2018-05-11,334.32269287109375
2018-05-14,331.3392333984375
2018-05-15,330.301513671875
2018-05-16,324.593994140625
2018-05-17,317.8919677734375
2018-05-18,312.48712158203125
2018-05-21,311.31964111328125
2018-05-22,312.9194641113281
2018-05-23,308.5523986816406
2018-05-24,321.6105041503906
2018-05-25,325.97760009765625
2018-05-28,324.4210510253906
2018-05-29,327.8801574707031
2018-05-30,324.983154296875
2018-05-31,323.0805969238281
2018-06-01,331.81488037109375
2018-06-04,321.9564208984375
2018-06-05,315.0381774902344
2018-06-06,328.3990173339844
2018-06-07,328.5719299316406
2018-06-08,326.4964904785156
2018-06-11,336.2252502441406
2018-06-12,329.17730712890625
2018-06-13,324.8533935546875
2018-06-14,325.58843994140625
2018-06-15,327.10186767578125
2018-06-18,320.7456970214844
2018-06-19,321.005126953125
2018-06-20,321.6105041503906
2018-06-21,318.8432312011719
2018-06-22,323.9021911621094
2018-06-25,323.5562744140625
2018-06-26,328.78814697265625
2018-06-27,324.8533935546875
2018-06-28,326.8424072265625
2018-06-29,330.301513671875
2018-07-02,318.28106689453125
2018-07-03,320.61602783203125
2018-07-04,317.718994140625
2018-07-05,314.2599182128906
2018-07-06,313.2653503417969
2018-07-09,313.1356506347656
2018-07-10,318.0649108886719
2018-07-11,313.0491943359375
2018-07-12,313.1789245605469
2018-07-13,310.4115905761719
2018-07-16,300.4234619140625
2018-07-17,296.2293395996094
2018-07-18,291.2568664550781
2018-07-19,298.34796142578125
2018-07-20,298.6939392089844
2018-07-23,310.4115905761719
2018-07-24,308.5523986816406
2018-07-25,304.6608581542969
2018-07-26,309.28741455078125
2018-07-27,315.38409423828125
2018-07-30,331.4257507324219
2018-07-31,337.78179931640625
2018-08-01,332.5067138671875
2018-08-02,324.6727600097656
2018-08-03,325.9784240722656
2018-08-06,335.7708435058594
2018-08-07,332.41961669921875
2018-08-08,335.3791198730469
2018-08-09,319.4936828613281
2018-08-10,321.88739013671875
2018-08-13,322.1919860839844
2018-08-14,319.45013427734375
2018-08-16,323.80230712890625
2018-08-17,323.2800598144531
2018-08-20,322.5401611328125
2018-08-21,320.5382080078125
2018-08-23,321.9743957519531
2018-08-24,321.1474914550781
2018-08-27,330.0259704589844
2018-08-28,327.98040771484375
2018-08-29,326.3266296386719
2018-08-30,333.4641418457031
2018-08-31,334.11700439453125
2018-09-03,334.073486328125
2018-09-04,329.32958984375
2018-09-05,323.84588623046875
2018-09-06,324.0634765625
2018-09-07,339.12200927734375
2018-09-10,338.07745361328125
2018-09-11,329.63427734375
2018-09-12,327.8933410644531
2018-09-14,333.8994140625
2018-09-17,332.55023193359375
2018-09-18,325.28204345703125
2018-09-19,322.1050109863281
2018-09-21,322.4966735839844
2018-09-24,310.0494079589844
2018-09-25,313.79229736328125
2018-09-26,314.4886474609375
2018-09-27,310.57171630859375
2018-09-28,294.6861877441406
2018-10-01,284.4150695800781
2018-10-03,277.1904296875
2018-10-04,269.9658508300781
2018-10-05,259.9123229980469
2018-10-08,256.95281982421875
2018-10-09,251.5561065673828
2018-10-10,256.8657531738281
2018-10-11,248.3790283203125
2018-10-12,252.47006225585938
2018-10-15,253.38404846191406
2018-10-16,255.90829467773438
2018-10-17,251.12088012695312
2018-10-19,250.07635498046875
2018-10-22,248.72720336914062
2018-10-23,248.85775756835938
2018-10-24,274.9273376464844
2018-10-25,257.2574157714844
2018-10-26,259.3465270996094
2018-10-29,255.99530029296875
2018-10-30,254.68972778320312
2018-10-31,254.4721221923828
2018-11-01,255.4730682373047
2018-11-02,262.9153137207031
2018-11-05,266.118896484375
2018-11-06,267.74261474609375
2018-11-07,268.7958984375
2018-11-09,263.0908508300781
2018-11-12,259.9750061035156
2018-11-13,261.159912109375
2018-11-14,264.4512939453125
2018-11-15,267.1721496582031
2018-11-16,292.0549621582031
2018-11-19,295.6535339355469
2018-11-20,291.3528137207031
2018-11-21,292.0111083984375
2018-11-22,287.7542724609375
2018-11-26,293.63482666015625
2018-11-27,288.01751708984375
2018-11-28,275.6858215332031
2018-11-29,278.4067077636719
2018-11-30,275.15924072265625
2018-12-03,280.6448669433594
2018-12-04,279.59161376953125
2018-12-05,274.54486083984375
2018-12-06,266.8210144042969
2018-12-07,266.7771911621094
2018-12-10,258.87786865234375
2018-12-11,254.752685546875
2018-12-12,268.1814880371094
2018-12-13,266.0311584472656
2018-12-14,280.20599365234375
2018-12-17,276.6513366699219
2018-12-18,278.933349609375
2018-12-19,283.2341003417969
2018-12-20,277.83624267578125
2018-12-21,270.24407958984375
2018-12-24,271.29736328125
2018-12-26,281.25927734375
2018-12-27,277.9678955078125
2018-12-28,277.83624267578125
2018-12-31,274.2815246582031
2019-01-01,280.4254150390625
2019-01-02,274.4131774902344
2019-01-03,275.15924072265625
2019-01-04,283.0146484375
2019-01-07,285.20892333984375
2019-01-08,288.9830017089844
2019-01-09,293.5909423828125
2019-01-10,296.04852294921875
2019-01-11,294.1175842285156
2019-01-14,291.04559326171875
2019-01-15,296.4434814453125
2019-01-16,293.10821533203125
2019-01-17,291.44061279296875
2019-01-18,273.09661865234375
2019-01-21,273.27215576171875
2019-01-22,267.5671081542969
2019-01-23,266.5577697753906
2019-01-24,264.7585144042969
2019-01-25,269.89300537109375
2019-01-28,267.8304138183594
2019-01-29,270.2002258300781
2019-01-30,266.5577697753906
2019-01-31,268.9275817871094
2019-02-01,273.7110290527344
2019-02-04,269.0592041015625
2019-02-05,270.5074157714844
2019-02-06,270.9901428222656
2019-02-07,273.09661865234375
2019-02-08,274.9398193359375
2019-02-11,274.0182189941406
2019-02-12,273.1844177246094
2019-02-14,264.0124206542969
2019-02-15,267.3476867675781
2019-02-18,265.54840087890625
2019-02-19,266.5577697753906
2019-02-20,271.20953369140625
2019-02-21,271.9994812011719
2019-02-22,275.4664306640625
2019-02-25,278.4505920410156
2019-02-26,276.8707580566406
2019-02-27,280.99591064453125
2019-02-28,279.1527099609375
2019-03-01,270.0246887207031
2019-03-05,270.2002258300781
2019-03-06,271.5606689453125
2019-03-07,270.0246887207031
2019-03-08,270.9462890625
2019-03-11,292.9765625
2019-03-12,308.7751770019531
2019-03-13,296.4434814453125
2019-03-14,300.5247497558594
2019-03-15,296.3995666503906
2019-03-18,290.2117919921875
2019-03-19,295.5657653808594
2019-03-20,293.152099609375
2019-03-22,291.0017395019531
2019-03-25,287.0081787109375
2019-03-26,287.7103271484375
2019-03-27,283.0585632324219
2019-03-28,289.5974426269531
2019-04-01,299.1204528808594
2019-04-02,312.8564453125
2019-04-03,307.1953125
2019-04-04,313.1636962890625
2019-04-05,313.0320129394531
2019-04-08,311.5399475097656
2019-04-09,308.5996398925781
2019-04-10,298.4183044433594
2019-04-11,303.9916687011719
2019-04-12,300.1297912597656
2019-04-15,305.1766052246094
2019-04-16,306.09820556640625
2019-04-18,304.5183410644531
2019-04-22,306.668701171875
2019-04-23,302.5472412109375
2019-04-24,310.1945495605469
2019-04-25,314.0181884765625
2019-04-26,311.1026611328125
2019-04-30,306.1797180175781
2019-05-02,309.90777587890625
2019-05-03,316.83819580078125
2019-05-06,318.74993896484375
2019-05-07,310.6247253417969
2019-05-08,310.1945495605469
2019-05-09,301.5434875488281
2019-05-10,309.81219482421875
2019-05-13,304.6024169921875
2019-05-14,321.7611389160156
2019-05-15,316.6469421386719
2019-05-16,310.8636779785156
2019-05-17,313.9704284667969
2019-05-20,325.1068115234375
2019-05-21,316.07342529296875
2019-05-22,320.3750305175781
2019-05-23,323.8641357421875
2019-05-24,337.62933349609375
2019-05-27,334.0924377441406
2019-05-28,330.3643798828125
2019-05-29,323.8641357421875
2019-05-30,331.4158630371094
2019-05-31,333.4233093261719
2019-06-03,337.1991882324219
2019-06-04,336.8645935058594
2019-06-06,338.202880859375
2019-06-07,341.357421875
2019-06-10,347.4274597167969
2019-06-11,347.23626708984375
2019-06-12,344.0339660644531
2019-06-13,347.7142639160156
2019-06-14,337.7249450683594
2019-06-17,328.83489990234375
2019-06-18,329.9342041015625
2019-06-19,326.062744140625
2019-06-20,333.1843566894531
2019-06-21,328.6437072753906
2019-06-24,329.88641357421875
2019-06-25,333.2321472167969
2019-06-26,330.31658935546875
